znamka,model,generacija,verzija,višina,širina,dolžina,teža

Toyota,Vitz,Vitz XP90,1.0 F,152,169.5,375,980

Toyota,Vitz,Vitz XP90,1.3 U 4WD,154,169.5,375,1110

Toyota,Vitz,Vitz XP90,1.3 U,152,169.5,375,1030

Toyota,Vitz,Vitz XP90,1.5 RS CVT,152,169.5,380,1060

Toyota,Vitz,Vitz XP90,1.5 RS,152,169.5,380,1030

Toyota,Vitz,Vitz XP90,1.5 X,152,169.5,375,1050

Vauxhall,Viva (HB),,Brabham,,,,

Vauxhall,Viva (HB),,GT,134.6,160,409,925

Vauxhall,Viva (HC) ,,1300 L,135.1,164.3,413.8,880

Vauxhall,Viva (HC) ,,1800 GLS,135.1,164.3,413.8,1031

Vauxhall,Viva,,1.0 ECOTEC 75HP ,147.6,160.4,367.5,939

Vauxhall,Viva,,1.0 ECOTEC 75HP Easytronic,147.6,160.4,367.5,939

Opel,Vivaro,Vivaro C Combi,L2H1 1.5 Diesel 100HP,189.5,201.0,495.9,1660

Opel,Vivaro,Vivaro C Combi,L2H1 1.5 Diesel 120HP,189.5,201.0,495.9,1570

Opel,Vivaro,Vivaro C Combi,L2H1 2.0 Diesel 122HP,189.5,201.0,495.9,1630

Opel,Vivaro,Vivaro C Combi,L2H1 2.0 Diesel 145HP Auto,189.5,201.0,495.9,1839

Opel,Vivaro,Vivaro C Combi,L2H1 2.0 Diesel 145HP,189.5,201.0,495.9,1793

Opel,Vivaro,Vivaro C Combi,L2H1 2.0 Diesel 150HP,189.5,201.0,495.9,1630

Opel,Vivaro,Vivaro C Combi,L2H1 Vivaro-e 50kWh,189.5,201.0,495.9,1869

Opel,Vivaro,Vivaro C Combi,L2H1 Vivaro-e 75kWh,189.5,201.0,495.9,2040

Opel,Vivaro,Vivaro C Combi,L3H1 1.5 Diesel 100HP,193.5,201.0,530.9,1660

Opel,Vivaro,Vivaro C Combi,L3H1 2.0 Diesel 122HP,193.5,201.0,530.9,1685

Opel,Vivaro,Vivaro C Combi,L3H1 2.0 Diesel 145HP Auto,193.5,201.0,530.9,1842

Opel,Vivaro,Vivaro C Combi,L3H1 2.0 Diesel 145HP,193.5,201.0,530.9,1823

Opel,Vivaro,Vivaro C Combi,L3H1 2.0 Diesel 150HP,193.5,201.0,530.9,1685

Opel,Vivaro,Vivaro C Combi,L3H1 Vivaro-e 50kWh,193.5,201.0,530.9,1889

Opel,Vivaro,Vivaro C Combi,L3H1 Vivaro-e 75kWh,193.5,201.0,530.9,2067

Opel,Vivaro,Vivaro B,L1H1 2700 1.6 CDTI 95,197.1,195.6,499.8,1901

Opel,Vivaro,Vivaro B,L1H1 2700 1.6 CDTI BiTurbo 125 ecoFLEX Tourer,197.1,195.6,499.8,1901

Opel,Vivaro,Vivaro B,L1H1 2700 1.6 CDTI BiTurbo 125,197.1,195.6,499.8,1901

Opel,Vivaro,Vivaro B,L1H1 2700 1.6 CDTI BiTurbo 145 ecoFLEX Tourer,197.1,195.6,499.8,1901

Opel,Vivaro,Vivaro B,L1H1 2700 1.6 CDTI BiTurbo 145,197.1,195.6,499.8,1901

Opel,Vivaro,Vivaro B,L1H1 2900 1.6 CDTI 95,197.1,195.6,499.8,1901

Opel,Vivaro,Vivaro B,L1H1 2900 1.6 CDTI BiTurbo 125,197.1,195.6,499.8,1901

Opel,Vivaro,Vivaro B,L1H1 2900 1.6 CDTI BiTurbo 145,197.1,195.6,499.8,1901

Opel,Vivaro,Vivaro B,L2H1 2700 1.6 CDTI BiTurbo 125 ecoFLEX Tourer,197.1,195.6,539.8,1901

Opel,Vivaro,Vivaro B,L2H1 2700 1.6 CDTI BiTurbo 145 ecoFLEX Tourer,197.1,195.6,539.8,1901

Opel,Vivaro,Vivaro B,L2H1 2900 1.6 CDTI 95,197.1,195.5,539.8,1901

Opel,Vivaro,Vivaro B,L2H1 2900 1.6 CDTI BiTurbo 125,197.1,195.6,539.8,1901

Opel,Vivaro,Vivaro B,L2H1 2900 1.6 CDTI BiTurbo 145,197.1,195.6,539.8,1901

Subaru,Vivio,,0.7 AWD,138.0,140.0,330.0,730

Subaru,Vivio,,0.7 ECVT,138.0,140.0,330.0,690

Subaru,Vivio,,0.7,138.0,140.0,330.0,645

Subaru,Vivio,,RX-R,137.5,139.5,329.5,700

Renault,Voiturette,,Type A,140,115,190,280

Aston Martin,Volante,,5.3 V8,140.0,186.0,474.0,2000

Chevrolet,Volt,,LT,143.9,179.8,449.8,1632

Lancia,Voyager,,2.8 CRD 163HP Gold Plus,175.0,199.8,521.8,2242

Lancia,Voyager,,2.8 CRD 163HP Gold,175.0,199.8,521.8,2242

Lancia,Voyager,,2.8 CRD 163HP Platinum,175.0,199.8,521.8,2242

Lancia,Voyager,,2.8 CRD 163HP Silver,175.0,199.8,521.8,2242

Lancia,Voyager,,2.8 CRD 178HP S,175.0,199.8,521.8,2242

Lancia,Voyager,,3.6 V6 VVT 287HP,175.0,199.8,521.8,2097

Lancia,Voyager,,Gold 2.8 CRD 163HP,175.0,199.8,521.8,2242

Vauxhall,VX,,1800 Estate Automatic,135.9,169.9,457.2,

Vauxhall,VX,,1800 Estate,135.9,169.9,457.2,1205

Vauxhall,VX,,1800 Saloon Automatic,135.9,169.9,457.2,

Vauxhall,VX,,1800 Saloon,135.9,169.9,457.2,1128

Vauxhall,VX,,2300 Estate,135.9,169.9,457.2,1220

Vauxhall,VX,,2300 GLS,134,171.5,458.5,1280

Vauxhall,VX,,2300 Saloon,135.9,169.9,457.2,1181

Vauxhall,VX Lightning Concept,,Vauxhall VX Lightning Concept,114,180.8,410,1318

Vauxhall,VX220,,2.0i Turbo,111.7,170.8,378.6,1005

Vauxhall,VX220,,2.2i 16v,111.7,170.8,378.6,945

Vauxhall,VX220,,VXR,111.2,170.8,379,930

Vauxhall,VXR8,,Vauxhall VXR8,146.8,189.9,494.1,1831

Vauxhall,VXR8,,Automatic,146.8,189.9,494.1,1850

Mercedes Benz,W100,,600 Coupe,148.5,195,532,2450

Mercedes Benz,W100,,600 Pullman 4 Doors,150,195,624,2630

Mercedes Benz,W100,,600 Pullman 6 Doors,150,195,624,2710

Mercedes Benz,W100,,600,148,195,554,2475

Mercedes Benz,W110 Fintail / Heckflosse,,190 D,149.5,179.5,473,1225

Mercedes Benz,W110 Fintail / Heckflosse,,190,149.5,179.5,473,1224

Mercedes Benz,W114,,230 5 Speed,144,177,468,1355

Mercedes Benz,W114,,230 Automatic,144,177,468,

Mercedes Benz,W114,,230 Long,144,177,533.5,1525

Mercedes Benz,W114,,230,144,177,468,1355

Mercedes Benz,W114,,250 2.8 5 Speed,144,177,468,

Mercedes Benz,W114,,250 2.8 Automatic,144,177,468,

Mercedes Benz,W114,,250 2.8,144,177,468,1395

Mercedes Benz,W114,,250 5 Speed,144,177,468,1375

Mercedes Benz,W114,,250 Automatic,144,177,468,

Mercedes Benz,W114,,250 C 2.8 Coupe 5 Speed,139.5,179,468,1395

Mercedes Benz,W114,,250 C 2.8 Coupe Automatic,139.5,179,468,

Mercedes Benz,W114,,250 C 2.8 Coupe,139.5,179,468,1395

Mercedes Benz,W114,,250 C Coupe 5 Speed,139.5,179,468,

Mercedes Benz,W114,,250 C Coupe Automatic,139.5,179,468,

Mercedes Benz,W114,,250 C Coupe,139.5,179,468,1361

Mercedes Benz,W114,,250 CE Coupe 5 Speed,139.5,179,468,

Mercedes Benz,W114,,250 CE Coupe Automatic,139.5,179,468,

Mercedes Benz,W114,,250 CE Coupe,139.5,179,468,1360

Mercedes Benz,W114,,250,144,177,468,1375

Mercedes Benz,W114,,280 C Coupe 5 Speed,139.5,179,468,1455

Mercedes Benz,W114,,280 C Coupe Automatic,139.5,179,468,

Mercedes Benz,W114,,280 C Coupe,139.5,179,468,1455

Mercedes Benz,W114,,280 CE Coupe 5 Speed,139.5,179,468,1455

Mercedes Benz,W114,,280 CE Coupe Automatic,139.5,179,468,

Mercedes Benz,W114,,280 CE Coupe,139.5,179,468,1455

Mercedes Benz,W114,,280 E,144,177,468,1455

Mercedes Benz,W114,,280,144,177,468,1455

Mercedes Benz,W115,,200 D Automatic,144,177,468,

Mercedes Benz,W115,,200 D,144,177,468,1365

Mercedes Benz,W115,,220 D Automatic,144,177,468,

Mercedes Benz,W115,,220 D Long,148.5,177.2,533.5,1545

Mercedes Benz,W115,,220 D,144,177,468,1375

Mercedes Benz,W115,,230.4 Automatic,144,177,468,

Mercedes Benz,W115,,230.4,144,177,468,1350

Mercedes Benz,W115,,240 D 3.0 Automatic,144,177,468,

Mercedes Benz,W115,,240 D 3.0,144,177,468,1430

Mercedes Benz,W115,,240 D Automatic,144,177,468,

Mercedes Benz,W115,,240 D,144,177,468,1390

Volkswagen,W12,,Nardo Coupe,110,192,455,1200

Mercedes Benz,W201,,190 D,138.3,167.8,442,1110

Mercedes Benz,W201,,190 E 2.3-16,138.3,170.6,443,1220

Mercedes Benz,W201,,190 E 2.5-16 Evolution II,133,172,454,1340

Mercedes Benz,W201,,190 E,138.3,167.8,442,1100

Mercedes Benz,W201,,190,138.3,167.8,442,1080

Mercedes Benz,W201,,190D 2.5 Turbo,138.0,169.0,445.0,1300

Mercedes Benz,W201,,190D 2.5,138.0,167.0,445.0,1230

Mercedes Benz,W201,,190E 1.8,138.0,169.0,445.0,1150

Mercedes Benz,W201,,190E 2.3,138.0,169.0,445.0,1220

Mercedes Benz,W201,,190E 2.5-16,136.0,171.0,443.0,1300

Mercedes Benz,W201,,190E 2.6 CAT,138.0,169.0,445.0,1270

Mercedes Benz,W201,,190E 2.6,139.0,168.0,442.0,1200

Mercedes Benz,W201,,190E 5sp,138.0,169.0,445.0,1170

Mercedes Benz,G-Class,W460,250 GD,192.0,170.0,411.0,1930

Suzuki,Wagon R+ I,,1.0,170.0,158.0,340.0,820

Suzuki,Wagon R+ I,,1.2,170.0,158.0,340.0,830

Suzuki,Wagon R+ II,,1.0,166.0,160.0,354.0,940

Suzuki,Wagon R+ II,,1.2,166.0,160.0,354.0,955

Suzuki,Wagon R+ II,,1.3 Diesel,166.0,160.0,354.0,1055

Suzuki,Wagon R+ II,,1.3,166.0,160.0,354.0,975

Toyota,Will,WiLL Cypha,WiLL Cypha 1.3,153.5,167.5,369.5,990

Toyota,Will,WiLL Cypha,WiLL Cypha 1.5 4WD,155,167.5,369.5,1090

Toyota,Will,WiLL Vi,1.3,157.5,166,376,940

Toyota,Will,WiLL VS,Toyota WiLL VS,143,172,438.5,1140

Toyota,Will,WiLL VS,4WD / AWD,143,172,438.5,1220

Toyota,Will,WiLL VS,VVTL Auto,143,172,438.5,1190

Toyota,Will,WiLL VS,VVTL,143,172,438.5,1150

Jeep,Willys Concept,,Jeep Willys Concept,160.5,179.1,361.7,1315

Renault,Wind,,1.6 16v 133 Dynamique,,,,1248

Renault,Wind,,TCe 100 Dynamique,,,,1206

Toyota,Windom,,3.0G,145.5,181,486.5,1520

Ford,Windstar I,,3.0 V6,179.0,192.0,513.0,1785

Ford,Windstar II,,3.0 V6,172.0,194.0,515.0,1785

Skoda,Winnetou,,Skoda Winnetou,125,160,384.8,590

Toyota,Wish I,,1.8 X 4WD,160,169.5,456,1400

Toyota,Wish I,,1.8 X,159,169.5,456,1300

Toyota,Wish I,,2.0 G,159,169.5,456,1360

Toyota,Wish I,,2.0 Z,160,174.5,456,1400

Rolls Royce,Wraith,,Black Badge,150.7,194.7,528.5,2340

Rolls Royce,Wraith,,V12,150.7,194.7,526.9,2435

Jeep,Wrangler,Wrangler (JK),2.8 CRD Arctic Aut,180.0,187.3,422.3,1933

Jeep,Wrangler,Wrangler (JK),2.8 CRD Arctic,180.0,187.3,422.3,1945

Jeep,Wrangler,Wrangler (JK),2.8 CRD Aut Sahara,184.0,187.3,422.3,1910

Jeep,Wrangler,Wrangler (JK),2.8 CRD Auto,180.0,187.0,422.0,1810

Jeep,Wrangler,Wrangler (JK),2.8 CRD Moab Auto,180.0,187.3,422.3,1933

Jeep,Wrangler,Wrangler (JK),2.8 CRD Moab,180.0,187.3,422.3,1945

Jeep,Wrangler,Wrangler (JK),2.8 CRD Polar Auto,180.0,187.3,422.3,1933

Jeep,Wrangler,Wrangler (JK),2.8 CRD Polar,180.0,187.3,422.3,1945

Jeep,Wrangler,Wrangler (JK),2.8 CRD Rubicon 10th Anniversary Auto,180.0,187.3,422.3,1933

Jeep,Wrangler,Wrangler (JK),2.8 CRD Rubicon Aut,180.0,187.3,422.3,1858

Jeep,Wrangler,Wrangler (JK),2.8 CRD Rubicon X Auto,180.0,187.3,422.3,1933

Jeep,Wrangler,Wrangler (JK),2.8 CRD Sahara Aut,180.0,187.3,422.3,1858

Jeep,Wrangler,Wrangler (JK),2.8 CRD Sahara,180.0,187.3,422.3,1880

Jeep,Wrangler,Wrangler (JK),2.8 CRD Sport,182.5,187.3,422.3,1880

Jeep,Wrangler,Wrangler (JK),2.8 CRD X Auto,180.0,187.3,422.3,1933

Jeep,Wrangler,Wrangler (JK),2.8 CRD,180.0,187.0,422.0,1780

Jeep,Wrangler,Wrangler (JK),3.6 Rubicon Aut,180.0,187.3,422.3,1828

Jeep,Wrangler,Wrangler (JK),3.6 V6 Backcountry Auto,180.0,187.3,422.3,

Jeep,Wrangler,Wrangler (JK),3.6 V6 Rubicon Auto,180.0,187.3,422.3,

Jeep,Wrangler,Wrangler (JK),3.6 V6 Sahara Auto,180.0,187.3,422.3,

Jeep,Wrangler,Wrangler (JK),3.8 auto,180.0,187.0,422.0,1720

Jeep,Wrangler,Wrangler (JK),3.8 V6 Rubicon Aut,180.0,187.3,422.3,1752

Jeep,Wrangler,Wrangler (JK),3.8,180.0,187.0,422.0,1705

Jeep,Wrangler,Wrangler (TJ),2.4i soft Top,178.0,168.0,413.0,1485

Jeep,Wrangler,Wrangler (TJ),2.5i Hard Top,175.0,174.0,388.0,1405

Jeep,Wrangler,Wrangler (TJ),2.5i Soft Top,178.0,174.0,388.0,1405

Jeep,Wrangler,Wrangler (TJ),4.0i Hard Top auto,175.0,168.0,413.0,1470

Jeep,Wrangler,Wrangler (TJ),4.0i Hard Top,175.0,168.0,413.0,1470

Jeep,Wrangler,Wrangler (YJ),2.5i Hard Top,183.0,168.0,388.0,1440

Jeep,Wrangler,Wrangler (YJ),2.5i Soft Top,183.0,168.0,388.0,1340

Jeep,Wrangler,Wrangler (YJ),4.0i Hard Top,177.0,168.0,388.0,1529

Jeep,Wrangler,Wrangler (YJ),4.0i Soft Top,177.0,168.0,388.0,1529

Jeep,Wrangler,Wrangler JL,2.0T Rubicon,184.1,189.4,433.4,1895

Jeep,Wrangler,Wrangler JL,2.0T Sahara,183.9,189.4,433.4,1783

Jeep,Wrangler,Wrangler JL,2.2D Rubicon,184.1,189.4,433.4,1965

Jeep,Wrangler,Wrangler JL,2.2D Sahara,183.9,189.4,433.4,1895

Vauxhall,Wyvern (E Type),,Vauxhall Wyvern (E Type),160.7,169.2,433.7,1027

Suzuki,X 90,,1.6,156.0,170.0,371.0,1050

Mercedes Benz,X-Class,,220 d 4MATIC,181.9,192.0,534.0,2238

Mercedes Benz,X-Class,,220 d,181.9,192.0,534.0,2158

Mercedes Benz,X-Class,,250 d 4MATIC 7G-TRONIC,181.9,192.0,534.0,2529

Mercedes Benz,X-Class,,250 d 4MATIC,181.9,192.0,534.0,2251

Mercedes Benz,X-Class,,250 d 7G-TRONIC,181.9,192.0,534.0,2169

Mercedes Benz,X-Class,,250 d,181.9,192.0,534.0,2161

Mercedes Benz,X-Class,,350 d 4MATIC,181.9,192.0,534.0,2185

Nissan,X Trail,X Trail T31,2.0 2WD,168.0,178.0,463.0,1482

Nissan,X Trail,X Trail T31,2.0 4WD,168.0,178.0,463.0,1482

Nissan,X Trail,X Trail T31,2.0 dCi 150 2WD,168.0,178.0,463.0,1625

Nissan,X Trail,X Trail T31,2.0 dCi 150 4WD,168.0,178.0,463.0,1625

Nissan,X Trail,X Trail T31,2.0 dCi 177 4WD,168.0,178.0,463.0,1651

Nissan,X Trail,X Trail (T30),2.0,168.0,176.0,451.0,1390

Nissan,X Trail,X Trail (T30),2.2 dCi 2WD,168.0,176.0,451.0,1490

Nissan,X Trail,X Trail (T30),2.2 dCi 4WD,168.0,176.0,451.0,1490

Nissan,X Trail,X Trail (T30),2.2 dCi,168.0,176.0,451.0,1500

Nissan,X Trail,X Trail T31,2.5 4WD,168.0,178.0,463.0,1544

Nissan,X Trail,X Trail (T32),dCi 130 4x2 360 7 seats,169.5,182.0,464.3,

Nissan,X Trail,X Trail (T32),dCi 130 4x2 360,169.5,182.0,464.3,1575

Nissan,X Trail,X Trail (T32),dCi 130 4x2 Acenta,169.5,182.0,464.3,1575

Nissan,X Trail,X Trail (T32),dCi 130 4x2 Tekna 7 seats,169.5,182.0,464.3,

Nissan,X Trail,X Trail (T32),dCi 130 4x2 Tekna,169.5,182.0,464.3,1575

Nissan,X Trail,X Trail (T32),dCi 130 4x2 Visia,169.5,182.0,464.3,1575

Nissan,X Trail,X Trail (T32),dCi 130 4x4 360 7 seats,169.5,182.0,464.3,

Nissan,X Trail,X Trail (T32),dCi 130 4x4 360,169.5,182.0,464.3,1655

Nissan,X Trail,X Trail (T32),dCi 130 4x4 Acenta,169.5,182.0,464.3,1655

Nissan,X Trail,X Trail (T32),dCi 130 4x4 Tekna 7 seats,169.5,182.0,464.3,

Nissan,X Trail,X Trail (T32),dCi 130 4x4 Tekna,169.5,182.0,464.3,1655

Nissan,X Trail,X Trail (T32),dCi 130 Xtronic 4x2 360 7 seats,169.5,182.0,464.3,

Nissan,X Trail,X Trail (T32),dCi 130 Xtronic 4x2 360,169.5,182.0,464.3,1615

Nissan,X Trail,X Trail (T32),dCi 130 Xtronic 4x2 Acenta,169.5,182.0,464.3,1615

Nissan,X Trail,X Trail (T32),dCi 130 Xtronic 4x2 Tekna 7 seats,169.5,182.0,464.3,

Nissan,X Trail,X Trail (T32),dCi 130 Xtronic 4x2 Tekna,169.5,182.0,464.3,1615

Nissan,X Trail,X Trail (T32),dCi 177 4x4 7 seats,169.5,182.0,464.3,

Nissan,X Trail,X Trail (T32),dCi 177 4x4,169.5,182.0,464.3,1690

Nissan,X Trail,X Trail (T32),dCi 177 XtronicHPT 4x2 7 seats,169.5,182.0,464.3,

Nissan,X Trail,X Trail (T32),dCi 177 XtronicHPT 4x2,169.5,182.0,464.3,1670

Nissan,X Trail,X Trail (T32),dCi 177 XtronicHPT 4x4 7 seats,169.5,182.0,464.3,

Nissan,X Trail,X Trail (T32),dCi 177 XtronicHPT 4x4,169.5,182.0,464.3,1740

Nissan,X Trail,X Trail (T32),DIG-T 163HP 4x2 360 7 seats,169.5,182.0,464.3,

Nissan,X Trail,X Trail (T32),DIG-T 163HP 4x2 360,169.5,182.0,464.3,1505

Nissan,X Trail,X Trail (T32),DIG-T 163HP 4x2 Acenta,169.5,182.0,464.3,1505

Nissan,X Trail,X Trail (T32),DIG-T 163HP 4x2 Tekna 7 seats,169.5,182.0,464.3,

Nissan,X Trail,X Trail (T32),DIG-T 163HP 4x2 Tekna,169.5,182.0,464.3,1505

Nissan,X Trail,X Trail (T32),DIG-T 163HP 4x2 Visia,169.5,182.0,464.3,1505

Nissan,X Trail,X Trail T31,LE 2.0 dCi 150HP Aut,,,,1720

Nissan,X Trail,X Trail T31,LE 2.0 dCi 150HP,,,,1680

Nissan,X Trail,X Trail T31,LE 2.0 dCi 173HP,,,,1690

Nissan,X Trail,X Trail T31,SE 2.0 dCi 150HP Aut,,,,1720

Nissan,X Trail,X Trail T31,SE 2.0 dCi 150HP,,,,1680

Nissan,X Trail,X Trail T31,XE 2.0 dCi 150HP,,,,1680

Jaguar,X Type,,2.0 D,139.2,178.9,467.2,1502

Jaguar,X Type,,2.0 V6,139.2,178.9,467.2,1450

Jaguar,X Type,,2.2 D,139.2,178.9,467.2,1502

Jaguar,X Type,,2.5 V6,139.2,178.9,467.2,1555

Jaguar,X Type,,3.0 V6,139.2,178.9,467.2,1555

Jaguar,X Type Estate,,2.0 V6,148.0,179.0,472.0,1510

Jaguar,X Type Estate,,2.0D,148.0,179.0,472.0,1575

Jaguar,X Type Estate,,2.2D,148.0,179.0,472.0,1575

Jaguar,X Type Estate,,2.5 V6,148.0,179.0,472.0,1605

Jaguar,X Type Estate,,3.0 V6,148.0,179.0,472.0,1605

BMW,X1,X1 (E84),sDrive18d Aut.,,,,1570

BMW,X1,X1 (E84),sDrive18d,,,,1545

BMW,X1,X1 (E84),sDrive20d Aut.,,,,1575

BMW,X1,X1 (E84),sDrive20d EfficientDynamics Edition,154.5,179.8,445.4,1565

BMW,X1,X1 (E84),sDrive20d,,,,1565

BMW,X1,X1 (E84),sDrive20i Aut.,154.5,179.8,445.4,1585

BMW,X1,X1 (E84),sDrive20i,154.5,179.8,445.4,1560

BMW,X1,X1 (E84),xDrive18d Aut.,,,,1650

BMW,X1,X1 (E84),xDrive18d,,,,1615

BMW,X1,X1 (E84),xDrive20d Aut.,,,,1660

BMW,X1,X1 (E84),xDrive20d,,,,1650

BMW,X1,X1 (E84),xDrive20i Aut.,154.5,179.8,445.4,1665

BMW,X1,X1 (E84),xDrive20i,154.5,179.8,445.4,1650

BMW,X1,X1 (E84),xDrive23d Aut.,,,,1670

BMW,X1,X1 (E84),xDrive23d,,,,1660

BMW,X1,X1 (E84),xDrive25i,,,,1675

BMW,X1,X1 (E84),xDrive28i 245hp,154.5,179.8,445.4,1655

BMW,X1,X1 (E84),xDrive28i Aut.,154.5,179.8,445.4,1670

BMW,X1,X1 (E84),xDrive28i,,,,1685

Fiat,X1/9,,1.3,117,157,383,880

Fiat,X1/9,,1.5 USA,118.0,157.0,396.9,966

Fiat,X1/9,,1.5,118.0,157.0,396.0,920

Fiat,X1/9,,Abarth,111,169,380,895

BMW,X2 F39,,M35i,152.6,182.4,436.0,1585

BMW,X2 F39,,sDrive16d Auto,152.6,182.4,436.0,1470

BMW,X2 F39,,sDrive16d,152.6,182.4,436.0,1450

BMW,X2 F39,,sDrive18d Auto,152.6,182.4,436.0,1510

BMW,X2 F39,,sDrive18d,152.6,182.4,436.0,1475

BMW,X2 F39,,sDrive18i Auto,152.6,182.4,436.0,1405

BMW,X2 F39,,sDrive18i,152.6,182.4,436.0,1385

BMW,X2 F39,,sDrive20d,152.6,182.4,436.0,1515

BMW,X2 F39,,sDrive20i Auto,152.6,182.4,436.0,1435

BMW,X2 F39,,sDrive20i,152.6,182.4,436.0,1445

BMW,X2 F39,,xDrive18d Auto,152.6,182.4,436.0,1575

BMW,X2 F39,,xDrive18d,152.6,182.4,436.0,1555

BMW,X2 F39,,xDrive20d Auto,152.6,182.4,436.0,1575

BMW,X2 F39,,xDrive20i Auto,152.6,182.4,436.0,1515

BMW,X2 F39,,xDrive20i,152.6,182.4,436.0,1525

BMW,X2 F39,,xDrive25d Auto,152.6,182.4,436.0,1560

BMW,X2 F39,,xDrive25e,151.2,182.4,436.0,1705

BMW,X3,G01 X3,iX3,166.8,189.1,473.4,2160

BMW,X3,G01 X3,M Competition,166.7,189.7,472.6,1945

BMW,X3,G01 X3,M,166.7,189.7,472.6,1945

BMW,X3,G01 X3,M40d,167.6,189.1,470.8,1995

BMW,X3,G01 X3,M40i,167.6,189.7,471.6,1785

BMW,X3,G01 X3,sDrive18d Auto,167.6,189.1,470.8,1635

BMW,X3,G01 X3,sDrive18d,167.6,189.1,470.8,1625

BMW,X3,G01 X3,sDrive20i Auto,167.6,189.1,470.8,1635

BMW,X3,G01 X3,xDrive20d,167.6,189.1,470.8,1810

BMW,X3,G01 X3,xDrive20i,167.6,189.1,470.8,1690

BMW,X3,G01 X3,xDrive25d,167.6,189.1,470.8,1740

BMW,X3,G01 X3,xDrive30d,167.6,189.1,470.8,1905

BMW,X3,G01 X3,xDrive30e,167.6,189.1,470.8,1965

BMW,X3,G01 X3,xDrive30i,167.6,189.1,470.8,1690

BMW,X4,G02 X4,M Competition,161.8,192.7,475.8,1945

BMW,X4,G02 X4,M,161.8,192.7,475.8,1945

BMW,X4,G02 X4,M40d,162.1,193.8,473.3,1995

BMW,X4,G02 X4,M40i,162.1,193.8,473.3,1840

BMW,X4,G02 X4,xDrive20d,162.1,191.8,475.2,1825

BMW,X4,G02 X4,xDrive20i,162.1,191.8,475.2,1695

BMW,X4,G02 X4,xDrive25d,162.1,191.8,475.2,1730

BMW,X4,G02 X4,xDrive30d,162.1,191.8,475.2,1905

BMW,X4,G02 X4,xDrive30i,162.1,191.8,475.2,1695

BMW,X5,G05 X5,M Competition,174.7,201.5,493.8,2285

BMW,X5,G05 X5,M,174.7,201.5,493.8,2285

BMW,X5,F15 X5,M50d 7 seats,176.2,193.8,488.6,2295

BMW,X5,G05 X5,M50d,174.5,200.4,492.2,2250

BMW,X5,G05 X5,M50i,174.5,200.4,492.2,2225

BMW,X5,F15 X5,sDrive25d 7 seats,176.2,193.8,488.6,

BMW,X5,F15 X5,sDrive25d,176.2,193.8,488.6,2070

BMW,X5,F15 X5,xDrive25d 7 seats,176.2,193.8,488.6,

BMW,X5,G05 X5,xDrive25d,174.5,200.4,492.2,2045

BMW,X5,F15 X5,xDrive30d 7 seats,176.2,193.8,488.6,2220

BMW,X5,G05 X5,xDrive30d,174.5,200.4,492.2,2165

BMW,X5,F15 X5,xDrive35i 7 seats,176.2,193.8,488.6,2180

BMW,X5,F15 X5,xDrive35i,176.2,193.8,488.6,2105

BMW,X5,F15 X5,xDrive40d 7 seats,176.2,193.8,488.6,2260

BMW,X5,G05 X5,xDrive40d,174.5,200.4,492.2,2175

BMW,X5,F15 X5,xDrive40e iPerformance,176.2,193.8,488.6,2305

BMW,X5,G05 X5,xDrive40i,174.5,200.4,492.2,2075

BMW,X5,G05 X5,xDrive45e,174.5,200.4,492.2,2410

BMW,X5,F15 X5,xDrive50i 7 seats,176.2,193.8,488.6,2280

BMW,X5,F15 X5,xDrive50i,176.2,193.8,488.6,2250

BMW,X6,F16 X6,M,168.9,198.9,490.9,2340

BMW,X6,F16 X6,M50d,170.2,198.9,490.9,2260

BMW,X6,F16 X6,xDrive30d,170.2,198.9,490.9,2140

BMW,X6,F16 X6,xDrive35i,170.2,198.9,490.9,2100

BMW,X6,F16 X6,xDrive40d,170.2,198.9,490.9,2180

BMW,X6,F16 X6,xDrive50i,170.2,198.9,490.9,2245

BMW,X7 G07,,xDrive 30d,180.5,200,515.1,2345

BMW,X7 G07,,xDrive 40d,180.5,200.0,515.1,2445

BMW,X7 G07,,xDrive 40i,180.5,200.0,515.1,2295

BMW,X7 G07,,xDrive M50d,180.5,200,515.1,2435

BMW,X7 G07,,xDrive M50i,180.5,200,515.1,2455

Citroen,Xantia,Xantia,1.6i,138.0,176.0,444.0,1170

Citroen,Xantia,Xantia,1.8i 16v,138.0,176.0,452.0,1239

Citroen,Xantia,Xantia,1.8i,138.0,176.0,452.0,1220

Citroen,Xantia,Xantia,1.9 D,139.0,176.0,444.0,1210

Citroen,Xantia,Xantia,1.9 SD,138.0,176.0,452.0,1276

Citroen,Xantia,Xantia,1.9 TD,138.0,176.0,452.0,1287

