znamka,model,generacija,verzija,prvo leto proizvodnje,gorivo,poravnava motorja,prostornina motorja,moč motorja,prisilno polnenje motorja,pospesevanje,max hitrost,navor,emisije,poraba
Hyundai,i20,i20 (BC3),1.0 T-GDI,2020.0,Petrol,,998.0,100.0,,10.4,188.0,171.0,115.0,

Hyundai,i20,i20 (PB),1.1 CRDi 75,2012.0,Diesel,,1120.0,75.0,,16.0,160.0,180.0,99.0,3.8

Hyundai,i20,i20 (GB),1.1 CRDi 75HP BlueDrive Essence,2016.0,Diesel,,1120.0,75.0,,16.0,159.0,180.0,92.0,3.5

Hyundai,i20,i20 (GB),1.1 CRDi 75HP BlueDrive Klass,2016.0,Diesel,,1120.0,75.0,,16.0,159.0,180.0,92.0,3.5

Hyundai,i20,i20 (GB),1.1 CRDi 75HP Tecno,2014.0,Diesel,,1120.0,75.0,,16.0,159.0,180.0,103.0,4.0

Hyundai,i20,i20 (GB),1.1 CRDi 75HP,2016.0,Diesel,,1120.0,75.0,,16.0,161.0,180.0,97.0,3.7

Hyundai,i20,i20 (GB),1.2 85HP BlueDrive Essence,2016.0,Petrol,,1248.0,84.0,,13.1,170.0,122.0,109.0,4.7

Hyundai,i20,i20 (GB),1.2 85HP BlueDrive Klass,2016.0,Petrol,,1248.0,84.0,,13.1,170.0,122.0,109.0,4.7

Hyundai,i20,i20 (GB),1.2 85HP BlueDrive Tecno,2016.0,Petrol,,1248.0,84.0,,13.1,170.0,122.0,115.0,5.0

Hyundai,i20,i20 (GB),1.2 85HP Klass,2014.0,Petrol,,1248.0,84.0,,13.1,170.0,122.0,112.0,4.8

Hyundai,i20,i20 (GB),1.2 85HP Tecno,2014.0,Petrol,,1248.0,84.0,,13.1,170.0,122.0,119.0,5.1

Hyundai,i20,i20 (PB),1.2 Classic,2008.0,Petrol,,1248.0,78.0,,12.9,165.0,118.0,119.0,5.1

Hyundai,i20,i20 (PB),1.2 Comfort,2008.0,Petrol,,1248.0,78.0,,12.9,165.0,118.0,119.0,5.1

Hyundai,i20,i20 (PB),1.2 MPi 85HP,2012.0,Petrol,,1248.0,85.0,,12.7,168.0,121.0,114.0,4.9

Hyundai,i20,i20 (BC3),1.2 MPI,2020.0,Petrol,,1197.0,84.0,,13.1,173.0,118.0,118.0,

Hyundai,i20,i20 (GB),1.25 84HP,2014.0,Petrol,,1248.0,84.0,,13.1,170.0,122.0,115.0,

Hyundai,i20,i20 (GB),1.4 100HP Auto,2014.0,Petrol,,1368.0,100.0,,,,134.0,140.0,

Hyundai,i20,i20 (GB),1.4 100HP Style,2014.0,Petrol,,1368.0,100.0,,11.6,184.0,134.0,127.0,5.5

Hyundai,i20,i20 (GB),1.4 100HP,2014.0,Petrol,,1368.0,100.0,,11.6,184.0,134.0,125.0,

Hyundai,i20,i20 (PB),1.4 CRDi 75,2009.0,Diesel,,1396.0,75.0,,16.2,161.0,220.0,110.0,4.2

Hyundai,i20,i20 (PB),1.4 CRDi 90,2010.0,Diesel,,1396.0,90.0,,13.6,171.0,220.0,109.0,4.2

Hyundai,i20,i20 (GB),1.4 CRDi 90HP Black Line,2015.0,Diesel,,1396.0,90.0,,12.1,175.0,240.0,106.0,4.1

Hyundai,i20,i20 (GB),1.4 CRDi 90HP BlueDrive Essence,2016.0,Diesel,,1396.0,90.0,,12.1,175.0,240.0,97.0,3.7

Hyundai,i20,i20 (GB),1.4 CRDi 90HP BlueDrive Klass,2016.0,Diesel,,1396.0,90.0,,12.1,175.0,240.0,97.0,3.7

Hyundai,i20,i20 (GB),1.4 CRDi 90HP Klass Active,2016.0,Diesel,,1396.0,90.0,,12.3,170.0,240.0,115.0,4.3

Hyundai,i20,i20 (GB),1.4 CRDi 90HP Klass,2014.0,Diesel,,1396.0,90.0,,12.1,175.0,240.0,102.0,3.9

Hyundai,i20,i20 (GB),1.4 CRDi 90HP Style Active,2016.0,Diesel,,1396.0,90.0,,12.3,170.0,240.0,115.0,4.3

Hyundai,i20,i20 (GB),1.4 CRDi 90HP Style,2014.0,Diesel,,1396.0,90.0,,12.1,175.0,240.0,106.0,4.1

Hyundai,i20,i20 (GB),1.4 CRDi 90HP Tecno Active,2016.0,Diesel,,1396.0,90.0,,12.3,170.0,240.0,115.0,4.3

Hyundai,i20,i20 (GB),1.4 CRDi 90HP Tecno,2014.0,Diesel,,1396.0,90.0,,12.1,175.0,240.0,106.0,4.1

Hyundai,i20,i20 (GB),1.4 CRDi 90HP,2014.0,Diesel,,1396.0,90.0,,12.1,175.0,240.0,105.0,

Hyundai,i20,i20 (PB),1.4i Auto,2008.0,Petrol,,1397.0,100.0,,12.9,172.0,,152.0,6.4

Hyundai,i20,i20 (PB),1.4i,2008.0,Petrol,,1397.0,100.0,,11.6,180.0,137.0,125.0,5.4

Hyundai,i20,i20 (PB),1.6 CRDi,2008.0,Diesel,,1582.0,116.0,,10.7,190.0,,117.0,4.4

Hyundai,i20,i20 (PB),1.6i Auto,2008.0,Petrol,,1591.0,126.0,,11.4,180.0,,155.0,6.5

Hyundai,i20,i20 (PB),1.6i,2008.0,Petrol,,1591.0,126.0,,9.5,190.0,154.0,135.0,5.9

BMW,i3,,120Ah,2017.0,Electric,,,170.0,,7.3,150.0,250.0,,

BMW,i3,,60Ah Range Extender,2013.0,hybrid_petrol,,647.0,170.0,,7.9,150.0,250.0,13.0,0.6

BMW,i3,,60Ah,2013.0,Electric,,,170.0,,7.2,150.0,250.0,,

BMW,i3,,94Ah Range Extender,2017.0,hybrid_petrol,,647.0,170.0,,8.1,150.0,250.0,13.0,0.6

BMW,i3,,94Ah,2017.0,Electric,,,170.0,,7.3,150.0,250.0,,

BMW,Concept Cars,i3 Concept,Electric,2011.0,Electric,,,,,7.9,150.0,,,

BMW,i3,,s 120Ah,2018.0,Electric,,,184.0,,6.9,160.0,270.0,,

BMW,i3,,s 94Ah Range Extender,2017.0,hybrid_petrol,,647.0,184.0,,7.7,160.0,250.0,14.0,0.6

BMW,i3,,s 94Ah,2017.0,Electric,,,184.0,,6.9,160.0,270.0,,

BMW,i4,,eDrive40,2021.0,Electric,,,,,5.7,190.0,,,

BMW,i4,,M50,2021.0,Electric,,,,,3.9,225.0,,,

Hyundai,i40,i40 2015,1.6 GDi 135HP BlueDrive,2016.0,Petrol,,1591.0,135.0,,11.5,197.0,165.0,140.0,6.1

Hyundai,i40,i40 2015,1.6 GDI 135HP,2015.0,Petrol,,1591.0,135.0,,11.5,197.0,165.0,147.0,6.3

Hyundai,i40,i40 2015,1.7 CRDi 115HP BlueDrive,2015.0,Diesel,,1685.0,116.0,,12.4,192.0,280.0,110.0,4.2

Hyundai,i40,i40 2015,1.7 CRDi 141HP BlueDrive,2015.0,Diesel,,1685.0,141.0,,10.8,203.0,340.0,113.0,4.3

Hyundai,i40,i40 2015,1.7 D 141HP DCT,2015.0,Diesel,,1685.0,141.0,,10.8,203.0,340.0,129.0,5.0

Hyundai,i40,i40 2015,2.0 GDI 165HP Auto,2015.0,Petrol,,1999.0,165.0,,10.6,208.0,204.0,170.0,

Hyundai,i40,i40 2015,2.0 GDI 165HP,2015.0,Petrol,,1999.0,165.0,,9.8,212.0,204.0,155.0,

Hyundai,i40,i40,CW 1.7 CRDi 115HP BlueDrive Klass,2014.0,Diesel,,1685.0,116.0,,12.9,190.0,260.0,113.0,4.3

Hyundai,i40,i40,CW 1.7 CRDi 136 BlueDrive Tecno,2011.0,Diesel,,1685.0,136.0,,10.5,198.0,325.0,119.0,4.5

Hyundai,i40,i40,CW 1.7 CRDi 136 BlueDrive,2011.0,Diesel,,1685.0,136.0,,10.5,198.0,325.0,119.0,4.5

Hyundai,i40,i40,CW 1.7 CRDi 136 Style Aut.,2011.0,Diesel,,1685.0,136.0,,12.0,190.0,325.0,159.0,6.0

Hyundai,i40,i40,CW 1.7 CRDi 136 Style,2011.0,Diesel,,1685.0,136.0,,10.5,198.0,325.0,134.0,5.1

Hyundai,i40,i40,CW 1.7 CRDi 136HP BlueDrive Tecno,2014.0,Diesel,,1685.0,136.0,,10.5,198.0,325.0,119.0,4.5

Hyundai,i40,i40,CW 1.7 CRDi 136HP Style Auto,2014.0,Diesel,,1685.0,136.0,,12.0,190.0,325.0,159.0,6.0

Hyundai,i40,i40,CW 1.7 CRDi 136HP Style,2014.0,Diesel,,1685.0,136.0,,10.6,198.0,325.0,134.0,5.1

Hyundai,i40,i40,CW 1.7 CRDi 136HP Tecno Auto,2014.0,Diesel,,1685.0,136.0,,12.0,190.0,325.0,159.0,6.0

Hyundai,i40,i40,Sedan 1.6 GDi 135HP Essence,2014.0,Petrol,,1591.0,135.0,,11.3,195.0,165.0,149.0,6.4

Hyundai,i40,i40,Sedan 1.6 GDi 135HP Klass,2014.0,Petrol,,1591.0,135.0,,11.3,195.0,165.0,149.0,6.4

Hyundai,i40,i40,Sedan 1.6 GDI GLS,2012.0,Petrol,,1591.0,135.0,,11.3,195.0,164.0,149.0,6.4

Hyundai,i40,i40,Sedan 1.6 GDI ISG,2012.0,Petrol,,1591.0,135.0,,11.6,195.0,164.0,140.0,6.0

Hyundai,i40,i40,Sedan 1.6 GDI,2012.0,Petrol,,1591.0,135.0,,11.6,195.0,164.0,149.0,6.4

Hyundai,i40,i40,Sedan 1.7 CRDi 115HP BlueDrive Essence,2014.0,Diesel,,1685.0,116.0,,12.3,192.0,260.0,113.0,4.3

Hyundai,i40,i40,Sedan 1.7 CRDi 115HP BlueDrive GLS ISG,2012.0,Diesel,,1685.0,116.0,,12.3,192.0,260.0,113.0,4.3

Hyundai,i40,i40,Sedan 1.7 CRDi 115HP BlueDrive Klass,2014.0,Diesel,,1685.0,116.0,,12.3,192.0,260.0,113.0,4.3

Hyundai,i40,i40,Sedan 1.7 CRDi 116HP ISG,2012.0,Diesel,,1685.0,116.0,,12.9,190.0,260.0,113.0,4.3

Hyundai,i40,i40,Sedan 1.7 CRDi 116HP,2012.0,Diesel,,1685.0,116.0,,12.9,190.0,260.0,122.0,4.6

Hyundai,i40,i40,Sedan 1.7 CRDi 136HP BlueDrive Tecno Aut.,2012.0,Diesel,,1685.0,136.0,,11.6,197.0,325.0,159.0,6.0

Hyundai,i40,i40,Sedan 1.7 CRDi 136HP BlueDrive Tecno,2014.0,Diesel,,1685.0,136.0,,10.3,201.0,330.0,119.0,4.5

Hyundai,i40,i40,Sedan 1.7 CRDi 136HP ISG,2012.0,Diesel,,1685.0,136.0,,10.6,198.0,325.0,119.0,4.5

Hyundai,i40,i40,Sedan 1.7 CRDi 136HP Style Aut.,2012.0,Diesel,,1685.0,136.0,,11.6,197.0,325.0,159.0,6.0

Hyundai,i40,i40,Sedan 1.7 CRDi 136HP Style Auto,2014.0,Diesel,,1685.0,136.0,,11.6,197.0,330.0,159.0,6.0

Hyundai,i40,i40,Sedan 1.7 CRDi 136HP Style,2014.0,Diesel,,1685.0,136.0,,10.3,201.0,330.0,134.0,5.1

Hyundai,i40,i40,Sedan 1.7 CRDi 136HP Tecno Auto,2014.0,Diesel,,1685.0,136.0,,11.6,197.0,330.0,159.0,6.0

Hyundai,i40,i40,Sedan 1.7 CRDi 136HP,2012.0,Diesel,,1685.0,136.0,,10.6,198.0,325.0,124.0,4.7

Hyundai,i40,i40,Sedan 2.0 GDI,2012.0,Petrol,,1999.0,177.0,,9.7,210.0,213.0,159.0,6.8

Hyundai,i40,i40,Wagon 1.6 GDI ISG,2011.0,Petrol,,1591.0,135.0,,11.6,195.0,164.0,140.0,6.0

Hyundai,i40,i40,Wagon 1.6 GDI,2011.0,Petrol,,1591.0,135.0,,11.6,195.0,164.0,149.0,6.4

Hyundai,i40,i40,Wagon 1.7 CRDi 116HP Aut.,2011.0,Diesel,,1685.0,116.0,,,,260.0,,

Hyundai,i40,i40,Wagon 1.7 CRDi 116HP ISG,2011.0,Diesel,,1685.0,116.0,,12.9,190.0,260.0,113.0,4.3

Hyundai,i40,i40,Wagon 1.7 CRDi 116HP,2011.0,Diesel,,1685.0,116.0,,12.9,190.0,260.0,122.0,4.6

Hyundai,i40,i40,Wagon 2.0 GDI Aut.,2011.0,Petrol,,1999.0,177.0,,10.8,200.0,213.0,176.0,7.5

Hyundai,i40,i40,Wagon 2.0 GDI,2011.0,Petrol,,1999.0,177.0,,9.7,210.0,213.0,159.0,6.8

Hyundai,i800,,2.5 CRDi Style 8 places,2010.0,Diesel,,2497.0,170.0,,,180.0,392.0,255.0,8.5

Seat,Ibiza,Ibiza 2018,1.0 75HP,2017.0,Petrol,,999.0,75.0,,14.7,167.0,95.0,112.0,4.9

Seat,Ibiza,Ibiza 2018,1.0 80HP,2019.0,Petrol,,999.0,80.0,,14.7,169.0,95.0,112.0,5.0

Seat,Ibiza,Ibiza 2022,1.0 EcoTSI 110HP,2021.0,Petrol,,999.0,110.0,,10.0,195.0,200.0,132.0,

Seat,Ibiza,Ibiza 2018,1.0 EcoTSI 115HP FR,2017.0,Petrol,,999.0,116.0,,9.3,195.0,200.0,108.0,4.7

Seat,Ibiza,Ibiza 2018,1.0 EcoTSI 115HP,2017.0,Petrol,,999.0,116.0,,9.3,195.0,200.0,108.0,4.7

Seat,Ibiza,Ibiza 2022,1.0 EcoTSI 95HP,2021.0,Petrol,,999.0,95.0,,10.9,186.0,175.0,118.0,

Seat,Ibiza,Ibiza 2018,1.0 TGI 90HP,2018.0,petrol_cng,,999.0,90.0,,12.1,177.0,160.0,88.0,4.9

Seat,Ibiza,Ibiza 2018,1.0 TSI 110HP DSG-7,2020.0,Petrol,,999.0,110.0,,10.0,195.0,200.0,134.0,

Seat,Ibiza,Ibiza 2018,1.0 TSI 110HP,2020.0,Petrol,,999.0,110.0,,10.7,195.0,200.0,124.0,

Seat,Ibiza,Ibiza 2018,1.0 TSI 115HP DSG-7,2020.0,Petrol,,999.0,115.0,,9.5,193.0,200.0,140.0,5.0

Seat,Ibiza,Ibiza 2018,1.5 TSI 150HP DSG-7,2020.0,Petrol,,1498.0,150.0,,8.2,219.0,250.0,139.0,5.0

Seat,Ibiza,Ibiza 2018,1.5 TSI EVO,2017.0,Petrol,,1498.0,150.0,,7.9,215.0,250.0,112.0,4.9

Seat,Ibiza,Ibiza 2018,1.6 TDI DSG-7,2018.0,Diesel,,1598.0,95.0,,11.7,181.0,250.0,103.0,4.0

Seat,Ibiza,Ibiza 2018,1.6 TDI,2017.0,Diesel,,1598.0,95.0,,11.3,182.0,250.0,99.0,3.8

Seat,Ibiza,Ibiza 6J,1.2 12v 60HP Reference,2012.0,Petrol,,1198.0,60.0,,15.9,155.0,108.0,125.0,5.4

Seat,Ibiza,Ibiza 6J,1.2 12v 70HP Reference I-TECH 30 Anniversary,2014.0,Petrol,,1198.0,69.0,,13.9,163.0,112.0,125.0,5.4

Seat,Ibiza,Ibiza 6J,1.2 12v 70HP Reference,2012.0,Petrol,,1198.0,69.0,,13.9,163.0,112.0,125.0,5.4

Seat,Ibiza,Ibiza 6J,1.2 TDI CR 75HP Reference E-Ecomotive,2012.0,Diesel,,1199.0,75.0,,13.9,173.0,180.0,89.0,3.4

Seat,Ibiza,Ibiza 6J,1.2 TDI CR 75HP Reference I-TECH 30 Anniversary,2014.0,Diesel,,1199.0,75.0,,13.9,168.0,180.0,99.0,3.8

Seat,Ibiza,Ibiza 6J,1.2 TDI CR 75HP Reference,2012.0,Diesel,,1199.0,75.0,,13.9,168.0,180.0,99.0,3.8

Seat,Ibiza,Ibiza 6J,1.2 TDI,2010.0,Diesel,,1199.0,75.0,,13.9,165.0,180.0,99.0,3.8

Seat,Ibiza,Ibiza 6J,1.2 TSI 105HP FR DSG 7 speed,2012.0,Petrol,,1197.0,105.0,,9.7,190.0,175.0,124.0,5.3

Seat,Ibiza,Ibiza 6J,1.2 TSI 105HP FR I-TECH 30 Anniversary DSG,2014.0,Petrol,,1197.0,105.0,,9.7,190.0,175.0,124.0,5.3

Seat,Ibiza,Ibiza 6J,1.2 TSI 105HP FR I-TECH 30 Anniversary,2014.0,Petrol,,1197.0,105.0,,9.8,190.0,175.0,119.0,5.1

Seat,Ibiza,Ibiza 6J,1.2 TSI 105HP FR,2012.0,Petrol,,1197.0,105.0,,9.8,190.0,175.0,119.0,5.1

Seat,Ibiza,Ibiza 6J,1.2 TSI 105HP Style DSG 7 speed,2012.0,Petrol,,1197.0,105.0,,9.7,190.0,175.0,124.0,5.3

Seat,Ibiza,Ibiza 6J,1.2 TSI 105HP Style I-TECH 30 Anniversary DSG,2014.0,Petrol,,1197.0,105.0,,9.7,190.0,175.0,124.0,5.3

Seat,Ibiza,Ibiza 6J,1.2 TSI 105HP Style I-TECH 30 Anniversary,2014.0,Petrol,,1197.0,105.0,,9.8,190.0,175.0,119.0,5.1

Seat,Ibiza,Ibiza 6J,1.2 TSI 105HP Style,2012.0,Petrol,,1197.0,105.0,,9.8,190.0,175.0,119.0,5.1

Seat,Ibiza,Ibiza 6J,1.2 TSI 85HP Reference I-TECH 30 Anniversary,2014.0,Petrol,,1197.0,86.0,,11.3,180.0,160.0,119.0,5.1

Seat,Ibiza,Ibiza 6J,1.2 TSI 85HP Style I-TECH 30 Anniversary,2014.0,Petrol,,1197.0,86.0,,11.3,180.0,160.0,119.0,5.1

Seat,Ibiza,Ibiza 6J,1.4 85HP Reference,2012.0,Petrol,,1390.0,86.0,,11.8,177.0,132.0,139.0,5.9

Seat,Ibiza,Ibiza 6J,1.4 85HP Style,2012.0,Petrol,,1390.0,86.0,,11.8,177.0,132.0,139.0,5.9

Seat,Ibiza,Ibiza 6J,1.4 TSI 150HP FR DSG 7 speed,2012.0,Petrol,,1390.0,150.0,,7.6,212.0,220.0,139.0,5.9

Seat,Ibiza,Ibiza 6J,1.4 TSI 150HP FR I-TECH 30 Anniversary DSG,2014.0,Petrol,,1390.0,150.0,,7.6,212.0,220.0,139.0,5.9

Seat,Ibiza,Ibiza 6J,1.4 TSI ACT 140HP FR I-TECH 30 Anniversary,2014.0,Petrol,,1395.0,140.0,,7.8,210.0,250.0,109.0,4.7

Seat,Ibiza,Ibiza 6J,1.4 TSI ACT 140HP FR,2014.0,Petrol,,1395.0,140.0,,7.8,210.0,250.0,109.0,4.7

Seat,Ibiza,Ibiza 6J,1.6 GLP 82HP Reference,2012.0,petrol_lpg,,1598.0,82.0,,12.2,174.0,145.0,139.0,6.0

Seat,Ibiza,Ibiza 6J,1.6 GLP 82HP Style,2012.0,petrol_lpg,,1598.0,82.0,,12.2,174.0,145.0,139.0,6.0

Seat,Ibiza,Ibiza 6J,1.6 TDI 105,,Diesel,,1598.0,105.0,,10.5,188.0,250.0,109.0,4.2

Seat,Ibiza,Ibiza 6J,1.6 TDI CR 105HP FR I-TECH 30 Anniversary,2014.0,Diesel,,1598.0,105.0,,10.5,188.0,250.0,109.0,4.2

Seat,Ibiza,Ibiza 6J,1.6 TDI CR 105HP FR,2012.0,Diesel,,1598.0,105.0,,10.5,188.0,250.0,109.0,4.2

Seat,Ibiza,Ibiza 6J,1.6 TDI CR 105HP Style I-TECH 30 Anniversary,2014.0,Diesel,,1598.0,105.0,,10.5,188.0,250.0,109.0,4.2

Seat,Ibiza,Ibiza 6J,1.6 TDI CR 105HP Style,2012.0,Diesel,,1598.0,105.0,,10.5,188.0,250.0,109.0,4.2

Seat,Ibiza,Ibiza 6J,1.6 TDI CR 90HP Reference DSG 7 Speeds,2014.0,Diesel,,1598.0,90.0,,11.6,178.0,230.0,112.0,4.3

Seat,Ibiza,Ibiza 6J,1.6 TDI CR 90HP Reference I-TECH 30 Anniversary DSG,2014.0,Diesel,,1598.0,90.0,,11.6,178.0,230.0,114.0,4.3

Seat,Ibiza,Ibiza 6J,1.6 TDI CR 90HP Reference I-TECH 30 Anniversary,2014.0,Diesel,,1598.0,90.0,,11.8,178.0,230.0,109.0,4.2

Seat,Ibiza,Ibiza 6J,1.6 TDI CR 90HP Reference,2012.0,Diesel,,1598.0,90.0,,11.8,178.0,230.0,109.0,4.2

Seat,Ibiza,Ibiza 6J,1.6 TDI CR 90HP Style DSG 7 Speeds,2014.0,Diesel,,1598.0,90.0,,11.6,178.0,230.0,112.0,4.3

Seat,Ibiza,Ibiza 6J,1.6 TDI CR 90HP Style I-TECH 30 Anniversary DSG,2014.0,Diesel,,1598.0,90.0,,11.6,178.0,230.0,114.0,4.3

Seat,Ibiza,Ibiza 6J,1.6 TDI CR 90HP Style I-TECH 30 Anniversary,2014.0,Diesel,,1598.0,90.0,,11.8,178.0,230.0,109.0,4.2

Seat,Ibiza,Ibiza 6J,1.6 TDI CR 90HP Style,2012.0,Diesel,,1598.0,90.0,,11.8,178.0,230.0,109.0,4.2

Seat,Ibiza,Ibiza 6J,2.0 TDI CR 143HP FR I-TECH 30 Anniversary,2014.0,Diesel,,1968.0,143.0,,8.2,210.0,320.0,119.0,4.6

Seat,Ibiza,Ibiza 6J,2.0 TDI CR 143HP FR,2012.0,Diesel,,1968.0,143.0,,8.2,210.0,320.0,119.0,4.6

Seat,Ibiza,Ibiza 6J,ECOMOTIVE 1.2 TDI CR 75HP DPF,2010.0,Diesel,,1199.0,75.0,,13.9,173.0,180.0,89.0,3.4

Seat,Ibiza,Ibiza 6J,Ecomotive 1.2 TDI CR 75HP,2010.0,Diesel,,1199.0,75.0,,,,180.0,89.0,3.4

Seat,Ibiza,Ibiza 6J,FR 1.4 TSI 150HP DSG 7 speeds,2010.0,Petrol,,1390.0,150.0,,7.8,212.0,220.0,146.0,6.3

Seat,Ibiza,Ibiza 6J,FR 2.0 TDI CR 143HP DPF,2010.0,Diesel,,1968.0,143.0,,8.2,210.0,320.0,119.0,4.6

Seat,Ibiza,Ibiza 6J,Music 1.4 16v 85HP,2009.0,Petrol,,1390.0,86.0,,12.2,175.0,132.0,142.0,6.0

Seat,Ibiza,Ibiza 6J,Music 1.6 TDI CR 90HP DPF,2009.0,Diesel,,1598.0,90.0,,11.8,178.0,210.0,109.0,4.2

Seat,Ibiza,Ibiza 6J,Reference 1.2 12v 70HP,2010.0,Petrol,,1198.0,69.0,,13.9,163.0,112.0,125.0,5.4

Seat,Ibiza,Ibiza 6J,Reference 1.2 TDI 75HP DPF,2010.0,Diesel,,1199.0,75.0,,13.9,165.0,180.0,99.0,3.8

Seat,Ibiza,Ibiza 6J,Reference 1.2 TDI CR 75HP DPF,2010.0,Diesel,,1199.0,75.0,,13.9,168.0,180.0,99.0,3.8

Seat,Ibiza,Ibiza 6J,Reference 1.4 16v 85HP,2010.0,Petrol,,1390.0,86.0,,11.8,177.0,132.0,139.0,5.9

Seat,Ibiza,Ibiza 6J,Reference 1.6 TDI CR 90HP DPF,2010.0,Diesel,,1598.0,90.0,,11.8,178.0,210.0,109.0,4.2

Seat,Ibiza,Ibiza 6J,Sport 1.2 TSI 105HP DSG 7 sp,2010.0,Petrol,,1197.0,105.0,,9.7,190.0,175.0,124.0,5.3

Seat,Ibiza,Ibiza 6J,Sport 1.2 TSI 105HP Start Stop,2010.0,Petrol,,1197.0,105.0,,9.8,190.0,175.0,119.0,5.1

Seat,Ibiza,Ibiza 6J,Sport 1.6 16v 105HP DSG 7 speeds,2010.0,Petrol,,1598.0,105.0,,10.2,186.0,153.0,139.0,5.8

Seat,Ibiza,Ibiza 6J,Sport 1.6 16v 105HP,2010.0,Petrol,,1598.0,105.0,,10.5,187.0,153.0,149.0,6.3

Seat,Ibiza,Ibiza 6J,Sport 1.6 TDI CR 105HP DPF,2010.0,Diesel,,1598.0,105.0,,10.5,188.0,250.0,109.0,4.2

Seat,Ibiza,Ibiza 6J,Style 1.2 TSI 105HP DSG 7 sp,2010.0,Petrol,,1197.0,105.0,,9.7,190.0,175.0,124.0,5.3

Seat,Ibiza,Ibiza 6J,Style 1.2 TSI 105HP Start Stop,2010.0,Petrol,,1197.0,105.0,,9.8,190.0,175.0,119.0,5.1

Seat,Ibiza,Ibiza 6J,Style 1.4 16v 85HP,2010.0,Petrol,,1390.0,86.0,,11.8,177.0,132.0,139.0,5.9

Seat,Ibiza,Ibiza 6J,Style 1.6 16v 105HP DSG 7 speeds,2010.0,Petrol,,1598.0,105.0,,10.3,186.0,153.0,139.0,5.8

Seat,Ibiza,Ibiza 6J,Style 1.6 16v 105HP,2010.0,Petrol,,1598.0,105.0,,10.5,187.0,153.0,149.0,6.3

Seat,Ibiza,Ibiza 6J,Style 1.6 TDI CR 105HP DPF,2010.0,Diesel,,1598.0,105.0,,10.5,188.0,250.0,109.0,4.2

Seat,Ibiza,Ibiza 6J,Style 1.6 TDI CR 90HP DPF,2010.0,Diesel,,1598.0,90.0,,11.8,178.0,210.0,109.0,4.2

Seat,Ibiza,Ibiza 6K,1.0i 45,1996.0,Petrol,,1043.0,45.0,,22.3,138.0,76.0,,7.0

Seat,Ibiza,Ibiza 6K,1.0i 50,1996.0,Petrol,,1000.0,50.0,,19.4,145.0,86.0,,6.0

Seat,Ibiza,Ibiza 6K,1.3i,1993.0,Petrol,,1272.0,54.0,,16.8,151.0,95.0,,7.0

Seat,Ibiza,Ibiza 6K,1.4i,1996.0,Petrol,,1390.0,60.0,,15.0,157.0,116.0,158.0,6.6

Seat,Ibiza,Ibiza 6K,1.6i 100,1996.0,Petrol,,1595.0,100.0,,10.4,188.0,140.0,,7.8

Seat,Ibiza,Ibiza 6K,1.6i,1996.0,Petrol,,1598.0,75.0,,12.9,169.0,125.0,,7.1

Seat,Ibiza,Ibiza 6K,1.8 GTi 16v,1994.0,Petrol,,1781.0,129.0,,8.9,206.0,162.0,,8.3

Seat,Ibiza,Ibiza 6K,1.8i auto,1996.0,Petrol,,1781.0,90.0,,14.0,173.0,145.0,,9.2

Seat,Ibiza,Ibiza 6K,1.8i,1993.0,Petrol,,1781.0,90.0,,11.4,182.0,145.0,,7.6

Seat,Ibiza,Ibiza 6K,1.9 D,1993.0,Diesel,,1896.0,68.0,,16.3,156.0,127.0,,6.0

Seat,Ibiza,Ibiza 6K,1.9 SDi,1997.0,Diesel,,1896.0,64.0,,16.2,158.0,128.0,134.0,4.8

Seat,Ibiza,Ibiza 6K,1.9 TD,1994.0,Diesel,,1896.0,75.0,,13.3,168.0,140.0,,6.3

Seat,Ibiza,Ibiza 6K,1.9 TDi 110,1997.0,Diesel,,1896.0,110.0,,10.2,193.0,235.0,128.0,4.8

Seat,Ibiza,Ibiza 6K,1.9 TDi 90,1996.0,Diesel,,1896.0,90.0,,12.0,180.0,210.0,128.0,4.8

Seat,Ibiza,Ibiza 6K,1.9D,1996.0,Diesel,,1896.0,64.0,,16.3,158.0,124.0,,5.8

Seat,Ibiza,Ibiza 6K,2.0 GTi,1996.0,Petrol,,1984.0,116.0,,9.7,198.0,166.0,,7.9

Seat,Ibiza,Ibiza 6K,2.0i 16v GTi Cupra-2,1998.0,Petrol,,1984.0,150.0,,8.3,216.0,180.0,201.0,8.4

Seat,Ibiza,Ibiza 6K,2.0i 16v GTi Cupra,1996.0,Petrol,,1984.0,150.0,,8.3,216.0,180.0,201.0,8.4

Seat,Ibiza,Ibiza 6L,1.2 12v,2002.0,Petrol,,1198.0,69.0,,14.2,170.0,112.0,144.0,6.0

Seat,Ibiza,Ibiza 6L,1.4 16v 100,2002.0,Petrol,,1390.0,101.0,,11.2,190.0,126.0,161.0,6.7

Seat,Ibiza,Ibiza 6L,1.4 16v 75,2002.0,Petrol,,1390.0,75.0,,13.2,174.0,126.0,154.0,6.4

